question_id,domain,difficulty,question,gold_answer,clean_context,source,condition,context,provider,model,raw_response,parsed_answer,self_reported_confidence,latency_ms,response_chars,run_timestamp_utc,abstained,answer_correct,context_supports_gold,unsupported_claim,hallucinated,appropriate_abstention,confidence_error
Q085,chemistry,moderate,What is the atomic number of Astatine?,85,"According to the periodic table, Astatine has atomic number 85.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Astatine has atomic number 85. [duplicate] According to the periodic table, Astatine has atomic number 85. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 85
CONFIDENCE: 0.79",85,0.79,73.24,27,2026-09-15T22:54:35.077790+00:00,False,True,True,False,False,False,0.20999999999999996
Q085,chemistry,moderate,What is the atomic number of Astatine?,85,"According to the periodic table, Astatine has atomic number 85.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Astatine has atomic number 85. Source B states: Astatine has atomic number 83.",mock,deterministic-demo-v1,"ANSWER: 85
CONFIDENCE: 0.67",85,0.67,72.34,27,2026-09-15T22:54:35.077879+00:00,False,True,True,False,False,False,0.32999999999999996
Q085,chemistry,moderate,What is the atomic number of Astatine?,85,"According to the periodic table, Astatine has atomic number 85.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 85
CONFIDENCE: 0.89",85,0.89,29.68,27,2026-09-15T22:54:35.077934+00:00,False,True,False,True,True,False,0.10999999999999999
Q086,chemistry,moderate,What is the atomic number of Radon?,86,"According to the periodic table, Radon has atomic number 86.",IUPAC periodic table,clean,"According to the periodic table, Radon has atomic number 86.",mock,deterministic-demo-v1,"ANSWER: 86
CONFIDENCE: 0.94",86,0.94,29.8,27,2026-09-15T22:54:35.078085+00:00,False,True,True,False,False,False,0.06000000000000005
Q086,chemistry,moderate,What is the atomic number of Radon?,86,"According to the periodic table, Radon has atomic number 86.",IUPAC periodic table,missing,"According to the periodic table, Radon is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.86",Insufficient information.,0.86,22.11,50,2026-09-15T22:54:35.078196+00:00,True,False,False,False,False,True,0.86
Q086,chemistry,moderate,What is the atomic number of Radon?,86,"According to the periodic table, Radon has atomic number 86.",IUPAC periodic table,irrelevant,"The Moon is Earth's natural satellite. A leap year normally has 366 days. A triangle has three sides. According to the periodic table, Radon has atomic number 86.",mock,deterministic-demo-v1,"ANSWER: 86
CONFIDENCE: 0.91",86,0.91,36.85,27,2026-09-15T22:54:35.078259+00:00,False,True,True,False,False,False,0.08999999999999997
Q086,chemistry,moderate,What is the atomic number of Radon?,86,"According to the periodic table, Radon has atomic number 86.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Radon has atomic number 86. [duplicate] According to the periodic table, Radon has atomic number 86. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 86
CONFIDENCE: 0.70",86,0.7,48.39,27,2026-09-15T22:54:35.078312+00:00,False,True,True,False,False,False,0.30000000000000004
Q086,chemistry,moderate,What is the atomic number of Radon?,86,"According to the periodic table, Radon has atomic number 86.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Radon has atomic number 86. Source B states: Radon has atomic number 84.",mock,deterministic-demo-v1,"ANSWER: 86
CONFIDENCE: 0.91",86,0.91,25.82,27,2026-09-15T22:54:35.078370+00:00,False,True,True,False,False,False,0.08999999999999997
Q086,chemistry,moderate,What is the atomic number of Radon?,86,"According to the periodic table, Radon has atomic number 86.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 86
CONFIDENCE: 0.76",86,0.76,18.87,27,2026-09-15T22:54:35.078422+00:00,False,True,False,True,True,False,0.24
Q087,chemistry,moderate,What is the atomic number of Francium?,87,"According to the periodic table, Francium has atomic number 87.",IUPAC periodic table,clean,"According to the periodic table, Francium has atomic number 87.",mock,deterministic-demo-v1,"ANSWER: 87
CONFIDENCE: 0.95",87,0.95,21.46,27,2026-09-15T22:54:35.078561+00:00,False,True,True,False,False,False,0.050000000000000044
Q087,chemistry,moderate,What is the atomic number of Francium?,87,"According to the periodic table, Francium has atomic number 87.",IUPAC periodic table,missing,"According to the periodic table, Francium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.83",Insufficient information.,0.83,42.84,50,2026-09-15T22:54:35.078619+00:00,True,False,False,False,False,True,0.83
Q087,chemistry,moderate,What is the atomic number of Francium?,87,"According to the periodic table, Francium has atomic number 87.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. Water freezes at 0 degrees Celsius at standard pressure. The Moon is Earth's natural satellite. According to the periodic table, Francium has atomic number 87.",mock,deterministic-demo-v1,"ANSWER: 86
CONFIDENCE: 0.88",86,0.88,69.2,27,2026-09-15T22:54:35.078730+00:00,False,False,True,False,True,False,0.88
Q087,chemistry,moderate,What is the atomic number of Francium?,87,"According to the periodic table, Francium has atomic number 87.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Francium has atomic number 87. [duplicate] According to the periodic table, Francium has atomic number 87. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 84
CONFIDENCE: 0.92",84,0.92,48.88,27,2026-09-15T22:54:35.078786+00:00,False,False,True,False,True,False,0.92
Q087,chemistry,moderate,What is the atomic number of Francium?,87,"According to the periodic table, Francium has atomic number 87.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Francium has atomic number 87. Source B states: Francium has atomic number 84.",mock,deterministic-demo-v1,"ANSWER: 90
CONFIDENCE: 0.93",90,0.93,49.84,27,2026-09-15T22:54:35.078845+00:00,False,False,True,False,True,False,0.93
Q087,chemistry,moderate,What is the atomic number of Francium?,87,"According to the periodic table, Francium has atomic number 87.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 87
CONFIDENCE: 0.86",87,0.86,40.52,27,2026-09-15T22:54:35.078899+00:00,False,True,False,True,True,False,0.14
Q088,chemistry,moderate,What is the atomic number of Radium?,88,"According to the periodic table, Radium has atomic number 88.",IUPAC periodic table,clean,"According to the periodic table, Radium has atomic number 88.",mock,deterministic-demo-v1,"ANSWER: 88
CONFIDENCE: 0.98",88,0.98,59.23,27,2026-09-15T22:54:35.079033+00:00,False,True,True,False,False,False,0.020000000000000018
Q088,chemistry,moderate,What is the atomic number of Radium?,88,"According to the periodic table, Radium has atomic number 88.",IUPAC periodic table,missing,"According to the periodic table, Radium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 88
CONFIDENCE: 0.93",88,0.93,56.0,27,2026-09-15T22:54:35.079156+00:00,False,True,False,True,True,False,0.06999999999999995
Q088,chemistry,moderate,What is the atomic number of Radium?,88,"According to the periodic table, Radium has atomic number 88.",IUPAC periodic table,irrelevant,"The Pacific Ocean is Earth's largest ocean. Water freezes at 0 degrees Celsius at standard pressure. The Moon is Earth's natural satellite. According to the periodic table, Radium has atomic number 88.",mock,deterministic-demo-v1,"ANSWER: 88
CONFIDENCE: 0.81",88,0.81,70.55,27,2026-09-15T22:54:35.079223+00:00,False,True,True,False,False,False,0.18999999999999995
Q088,chemistry,moderate,What is the atomic number of Radium?,88,"According to the periodic table, Radium has atomic number 88.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Radium has atomic number 88. [duplicate] According to the periodic table, Radium has atomic number 88. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 88
CONFIDENCE: 0.92",88,0.92,32.69,27,2026-09-15T22:54:35.079425+00:00,False,True,True,False,False,False,0.07999999999999996
Q088,chemistry,moderate,What is the atomic number of Radium?,88,"According to the periodic table, Radium has atomic number 88.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Radium has atomic number 88. Source B states: Radium has atomic number 91.",mock,deterministic-demo-v1,"ANSWER: 88
CONFIDENCE: 0.85",88,0.85,28.42,27,2026-09-15T22:54:35.079515+00:00,False,True,True,False,False,False,0.15000000000000002
Q088,chemistry,moderate,What is the atomic number of Radium?,88,"According to the periodic table, Radium has atomic number 88.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 88
CONFIDENCE: 0.90",88,0.9,69.7,27,2026-09-15T22:54:35.079568+00:00,False,True,False,True,True,False,0.09999999999999998
Q089,chemistry,moderate,What is the atomic number of Actinium?,89,"According to the periodic table, Actinium has atomic number 89.",IUPAC periodic table,clean,"According to the periodic table, Actinium has atomic number 89.",mock,deterministic-demo-v1,"ANSWER: 89
CONFIDENCE: 0.88",89,0.88,56.0,27,2026-09-15T22:54:35.079757+00:00,False,True,True,False,False,False,0.12
Q089,chemistry,moderate,What is the atomic number of Actinium?,89,"According to the periodic table, Actinium has atomic number 89.",IUPAC periodic table,missing,"According to the periodic table, Actinium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.71",Insufficient information.,0.71,24.23,50,2026-09-15T22:54:35.079818+00:00,True,False,False,False,False,True,0.71
Q089,chemistry,moderate,What is the atomic number of Actinium?,89,"According to the periodic table, Actinium has atomic number 89.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. Water freezes at 0 degrees Celsius at standard pressure. A triangle has three sides. According to the periodic table, Actinium has atomic number 89.",mock,deterministic-demo-v1,"ANSWER: 89
CONFIDENCE: 0.71",89,0.71,63.46,27,2026-09-15T22:54:35.079880+00:00,False,True,True,False,False,False,0.29000000000000004
Q089,chemistry,moderate,What is the atomic number of Actinium?,89,"According to the periodic table, Actinium has atomic number 89.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Actinium has atomic number 89. [duplicate] According to the periodic table, Actinium has atomic number 89. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 89
CONFIDENCE: 0.79",89,0.79,68.52,27,2026-09-15T22:54:35.079933+00:00,False,True,True,False,False,False,0.20999999999999996
Q089,chemistry,moderate,What is the atomic number of Actinium?,89,"According to the periodic table, Actinium has atomic number 89.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Actinium has atomic number 89. Source B states: Actinium has atomic number 92.",mock,deterministic-demo-v1,"ANSWER: 88
CONFIDENCE: 0.89",88,0.89,44.56,27,2026-09-15T22:54:35.079994+00:00,False,False,True,False,True,False,0.89
Q089,chemistry,moderate,What is the atomic number of Actinium?,89,"According to the periodic table, Actinium has atomic number 89.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 89
CONFIDENCE: 0.73",89,0.73,71.29,27,2026-09-15T22:54:35.080046+00:00,False,True,False,True,True,False,0.27
Q090,chemistry,moderate,What is the atomic number of Thorium?,90,"According to the periodic table, Thorium has atomic number 90.",IUPAC periodic table,clean,"According to the periodic table, Thorium has atomic number 90.",mock,deterministic-demo-v1,"ANSWER: 90
CONFIDENCE: 0.95",90,0.95,25.79,27,2026-09-15T22:54:35.080271+00:00,False,True,True,False,False,False,0.050000000000000044
Q090,chemistry,moderate,What is the atomic number of Thorium?,90,"According to the periodic table, Thorium has atomic number 90.",IUPAC periodic table,missing,"According to the periodic table, Thorium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.85",Insufficient information.,0.85,37.72,50,2026-09-15T22:54:35.080333+00:00,True,False,False,False,False,True,0.85
Q090,chemistry,moderate,What is the atomic number of Thorium?,90,"According to the periodic table, Thorium has atomic number 90.",IUPAC periodic table,irrelevant,"The Moon is Earth's natural satellite. A triangle has three sides. The Pacific Ocean is Earth's largest ocean. According to the periodic table, Thorium has atomic number 90.",mock,deterministic-demo-v1,"ANSWER: 90
CONFIDENCE: 0.87",90,0.87,37.04,27,2026-09-15T22:54:35.080393+00:00,False,True,True,False,False,False,0.13
Q090,chemistry,moderate,What is the atomic number of Thorium?,90,"According to the periodic table, Thorium has atomic number 90.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Thorium has atomic number 90. [duplicate] According to the periodic table, Thorium has atomic number 90. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 90
CONFIDENCE: 0.68",90,0.68,75.11,27,2026-09-15T22:54:35.080446+00:00,False,True,True,False,False,False,0.31999999999999995
Q090,chemistry,moderate,What is the atomic number of Thorium?,90,"According to the periodic table, Thorium has atomic number 90.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Thorium has atomic number 90. Source B states: Thorium has atomic number 88.",mock,deterministic-demo-v1,"ANSWER: 91
CONFIDENCE: 0.69",91,0.69,48.04,27,2026-09-15T22:54:35.080549+00:00,False,False,True,False,True,False,0.69
Q090,chemistry,moderate,What is the atomic number of Thorium?,90,"According to the periodic table, Thorium has atomic number 90.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 89
CONFIDENCE: 0.81",89,0.81,74.43,27,2026-09-15T22:54:35.080605+00:00,False,False,False,True,True,False,0.81
Q091,chemistry,moderate,What is the atomic number of Protactinium?,91,"According to the periodic table, Protactinium has atomic number 91.",IUPAC periodic table,clean,"According to the periodic table, Protactinium has atomic number 91.",mock,deterministic-demo-v1,"ANSWER: 91
CONFIDENCE: 0.84",91,0.84,37.99,27,2026-09-15T22:54:35.080742+00:00,False,True,True,False,False,False,0.16000000000000003
Q091,chemistry,moderate,What is the atomic number of Protactinium?,91,"According to the periodic table, Protactinium has atomic number 91.",IUPAC periodic table,missing,"According to the periodic table, Protactinium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 90
CONFIDENCE: 0.86",90,0.86,40.96,27,2026-09-15T22:54:35.080803+00:00,False,False,False,True,True,False,0.86
